permit_id,permit_num,revision_num,permit_type_id,application_date,issued_date,completed_date,est_const_cost,description,dwelling_units_created,dwelling_units_lost,ward_id,structure_type_id,work_type_id,status_id,builder_id,address_id,address_id,street_num,postal,street_id,,,,,,,
6535,25 189714 BLD,0,2,2025-07-07,2025-08-06,NULL,100000.00,Proposed interior alterations to subdivide an existing office suite into two and fit-out of one new suite.,0,0,51728,118,67,21,NULL,13,13,1,M5C,1,,,,,,,
7307,20 132547 HVA,0,10,2020-04-14,2020-05-27,NULL,NULL,HVAC - Proposal for interior alterations to an existing vacant space - construction of new offices & meeting room including new flooring and paint throughout.,0,0,51728,118,20,21,NULL,13,13,1,M5C,1,,,,,,,
7965,22 166432 PLB,0,16,2023-02-13,2023-02-16,NULL,NULL,"Plumbing - Interior lobby renovations including finishes upgrades (922SM); For the exterior work, we are replacing existing floor with new stone at entrance and replacing a canopy/terrace at entrance; Replacing 5 existing canopies with new along Adelaide Street (222SM).",0,0,51728,118,21,21,NULL,13,13,1,M5C,1,,,,,,,
8041,25 107549 HVA,0,10,2025-01-22,2025-02-26,NULL,NULL,HVAC - PROPOSAL FOR INTERIOR OFFICE BOARDROOM RENOVATION AT SUITES 2700,0,0,51728,118,20,21,NULL,13,13,1,M5C,1,,,,,,,
8889,21 156561 FSU,0,9,2021-05-20,NULL,NULL,NULL,"FS - Sprinkler Shop Drawing - Proposal for interior alterations to existing office space - UNITS 100 and 140, GWL Realty Advisors Inc",0,0,51728,110,19,6,NULL,13,13,1,M5C,1,,,,,,,
9251,11 267811,0,9,2011-10-21,NULL,NULL,NULL,"FS - Sprinkler Shop Drawing - Proposal for interior alterations to 21st floor office space. Proposal includes construction of stairwell between 20th, 21st and 22nd floors.Tenant is dundee Corp.",0,0,51728,118,19,6,NULL,13,13,1,M5C,1,,,,,,,
9534,25 193860 HVA,0,10,2025-07-15,2025-08-07,NULL,NULL,HVAC - Proposed interior alterations to subdivide an existing office suite into two and fit-out of one new suite.,0,0,51728,118,20,32,NULL,13,13,1,M5C,1,,,,,,,
10742,24 238823 BLD,0,2,2024-11-14,2025-01-08,NULL,100000.00,Proposed interior alterations - 16th floor,0,0,51728,118,67,21,NULL,13,13,1,M5C,1,,,,,,,
10914,20 132547 PLB,0,16,2020-04-14,2020-05-27,NULL,NULL,Plumbing  - Proposal for interior alterations to an existing vacant space - construction of new offices & meeting room including new flooring and paint throughout.,0,0,51728,118,21,21,NULL,13,13,1,M5C,1,,,,,,,
11422,24 161895 HVA,0,10,2024-07-27,2024-08-26,NULL,NULL,"HVAC - Washrooms - Existing plumbing fixtures are being removed & replaced with new.  Sprinkler heads and fire alarm device in washrooms are being removed and replaced with with same to accommodate a new ceiling installation. Elevator Lobby & Corridor - Existing ceiling being removed and replaced with new (drywall in lobby, t-bar/grid in corridors).",0,0,51728,118,20,21,NULL,13,13,1,M5C,1,,,,,,,
11896,23 102956 BLD,0,2,2023-01-11,2023-03-07,NULL,1000000.00,"Replacement of existing cooling towers with new cooling towers. Modifications to piping, filtration and building controls. Replacement of structural support frames.",0,0,51728,118,84,32,NULL,13,13,1,M5C,1,,,,,,,
12801,24 208607 BLD,0,2,2024-09-05,2024-09-19,NULL,50000.00,Existing plumbing fixtures are being removed and replaced with new. Sprinkler heads and fire alarm device in washrooms are being removed and replaced to accommodate a new ceiling installation.,0,0,51728,118,67,21,NULL,13,13,1,M5C,1,,,,,,,
13214,25 196179 DST,0,7,2025-07-18,2025-07-24,NULL,NULL,1 projecting sign**Hale Coffee**,0,0,51728,52,113,32,NULL,13,13,1,M5C,1,,,,,,,
13247,24 161898 HVA,0,10,2024-07-27,2024-08-16,NULL,NULL,"HVAC - Washrooms - Existing plumbing fixtures are being removed & replaced with new.  Sprinkler heads and fire alarm device in washrooms are being removed and replaced with with same to accommodate a new ceiling installation. Elevator Lobby & Corridor - Existing ceiling being removed and replaced with new (drywall in lobby, t-bar/grid in corridors).",0,0,51728,118,20,21,NULL,13,13,1,M5C,1,,,,,,,
14102,25 217443 BLD,0,2,2025-08-28,NULL,NULL,50000.00,Existing plumbing fixtures are being removed and replaced with new. Sprinkler heads and fire alarm devices are being removed and replaced to accommodate a new ceiling installation within corridors and washrooms.,0,0,51728,118,67,14,NULL,13,13,1,M5C,1,,,,,,,
14372,25 193860 PLB,0,16,2025-07-15,2025-08-07,NULL,NULL,Plumbing  - Proposed interior alterations to subdivide an existing office suite into two and fit-out of one new suite.,0,0,51728,118,21,32,NULL,13,13,1,M5C,1,,,,,,,
14455,25 228808 BLD,0,2,2025-09-22,NULL,NULL,1300000.00,Proposal for replacement of existing 750kw diesel generator whithin the same room including ats and associated emergency distribution equipment.,0,0,51728,118,84,47,NULL,13,13,1,M5C,1,,,,,,,
14591,25 189714 PLB,0,16,2025-07-07,2025-08-07,NULL,NULL,Plumbing  - Proposal for interior alterations to a non-residential building office suite fit out,0,0,51728,118,21,32,NULL,13,13,1,M5C,1,,,,,,,
15130,25 130995 DST,0,7,2025-03-18,2025-04-08,NULL,NULL,1 wall sign**Hale Coffee**,0,0,51728,52,113,32,NULL,13,13,1,M5C,1,,,,,,,
15145,25 202443 PLB,0,16,2025-07-30,2025-09-04,NULL,NULL,Plumbing  - proposal for interior alterations to a non residential building for new office suite fit out,0,0,51728,118,21,32,NULL,13,13,1,M5C,1,,,,,,,
16227,22 166432 BLD,0,2,2022-06-22,2022-07-15,NULL,8000000.00,"Interior lobby renovations including finishes upgrades (922SM); For the exterior work, we are replacing existing floor with new stone at entrance and replacing a canopy/terrace at entrance; Replacing 5 existing canopies with new along Adelaide Street (222SM).",0,0,51728,118,73,21,NULL,13,13,1,M5C,1,,,,,,,
16251,25 202443 BLD,0,2,2025-07-30,2025-09-04,NULL,100000.00,proposal for interior alterations to a non residential building for new office suite fit out,0,0,51728,118,67,32,NULL,13,13,1,M5C,1,,,,,,,
16679,14 111934 MSA,0,10,2014-01-31,2014-02-03,NULL,5000.00,Proposl to install 1 heat pump unit on the 27th floor of existing office building.,0,0,51728,118,10,21,NULL,13,13,1,M5C,1,,,,,,,
17350,25 157065 HVA,1,10,2025-09-18,NULL,NULL,NULL,"Revision 01:  Proposal to revise from a dropped ceiling to an exposed ceiling in some areas of Kitchen 114 HVAC - INTERIOR ALTERATIONS (NON-RESIDENTIAL), EXISTING OFFICE SUITE FIT-OUT - 6TH FLOOR",0,0,51728,118,20,47,NULL,13,13,1,M5C,1,,,,,,,
17870,25 193860 BLD,0,2,2025-07-15,2025-08-07,NULL,100000.00,Proposed interior alterations to subdivide an existing office suite into two and fit-out of one new suite.,0,0,51728,118,67,32,NULL,13,13,1,M5C,1,,,,,,,
18511,25 189714 HVA,0,10,2025-07-07,2025-08-07,NULL,NULL,HVAC - Proposal for interior alterations to a non-residential building office suite fit out,0,0,51728,118,20,32,NULL,13,13,1,M5C,1,,,,,,,
18747,25 202443 HVA,0,10,2025-07-30,2025-09-04,NULL,NULL,HVAC - proposal for interior alterations to a non residential building for new office suite fit out,0,0,51728,118,20,32,NULL,13,13,1,M5C,1,,,,,,,
20091,24 208607 PLB,0,16,2024-09-05,2024-10-03,NULL,NULL,Plumbing  - Existing plumbing fixtures are being removed and replaced with new. Sprinkler heads and fire alarm device in washrooms are being removed and replaced to accommodate a new ceiling installation.,0,0,51728,118,21,21,NULL,13,13,1,M5C,1,,,,,,,
23319,23 120533 FSU,0,9,2023-03-06,2023-03-15,NULL,50000.00,"Proposal for modifying existing Sprinkler System for Ground, Concourse, 2nd and 3rd levels based on architectural layout to meet NFPA13 and OBC 2012.",0,0,51728,118,118,21,NULL,13,13,1,M5C,1,,,,,,,
25222,25 217443 HVA,0,10,2025-08-28,NULL,NULL,NULL,HVAC - Existing plumbing fixtures are being removed and replaced with new. Sprinkler heads and fire alarm devices are being removed and replaced to accommodate a new ceiling installation within corridors and washrooms.,0,0,51728,118,20,26,NULL,13,13,1,M5C,1,,,,,,,
25923,25 222028 PLB,0,16,2025-09-08,2025-10-03,NULL,NULL,Plumbing  - Basic renovation to existing suite to remove one meeting room and the addition of 3 new private offices.,0,0,51728,118,21,32,NULL,13,13,1,M5C,1,,,,,,,
26417,20 132547 BLD,0,2,2020-04-14,2020-05-27,NULL,500000.00,Proposal for interior alterations to an existing vacant space - construction of new offices & meeting room including new flooring and paint throughout.,0,0,51728,11,67,21,NULL,13,13,1,M5C,1,,,,,,,
27456,25 222028 HVA,0,10,2025-09-08,2025-10-03,NULL,NULL,HVAC - Basic renovation to existing suite to remove one meeting room and the addition of 3 new private offices.,0,0,51728,118,20,32,NULL,13,13,1,M5C,1,,,,,,,
27673,23 102956 HVA,0,10,2023-01-11,2023-03-07,NULL,NULL,"HVAC - Replacement of existing cooling towers with new cooling towers. Modifications to piping, filtration and building controls. Replacement of structural support frames.Modification of electrical power distribution and electrical panels",0,0,51728,118,20,32,NULL,13,13,1,M5C,1,,,,,,,
27744,16 201370 MSA,0,10,2016-08-04,2016-08-30,NULL,30000.00,Proposal to install new AC unit in existing server room on the 26th floor of existing office.,0,0,51728,118,10,32,NULL,13,13,1,M5C,1,,,,,,,
52,97 015407 HVA,0,10,1997-04-16,1997-05-15,NULL,10000.00,"H.V.A.C. ALTER DUCTWORK ON PORTIONS OF 9TH, 10TH FLOOR EXISTING OFFICE. TENANT:  WATSON WYATT WORLDWIDE. SEE 397142 EDC",0,0,51344,202,131,21,NULL,14,14,1,M5C,76,,,,,,,
1415,00 129801 PLB,0,14,2000-02-24,NULL,NULL,0.00,Install fixture on the 18th floor office:   1 kitchen sink             cost incl. 129793Tenant:  Main Street  Trading (Canada) Co.,0,0,51344,123,66,47,NULL,14,14,1,M5C,76,,,,,,,
3337,03 194927 MSA,0,10,2003-11-20,2003-12-04,NULL,10000.00,"Install new AC unit in LAN room on city water system, relocate sprinklers and FHCExisting and Proposed use : Office",0,0,51344,118,54,32,NULL,14,14,1,M5C,76,,,,,,,
4422,20 101626 FSU,0,9,2020-02-05,NULL,NULL,NULL,"FS - Sprinkler Shop Drawing - Proposal for interior alterations to an existing office on the 12th floor returning back to base.  Interior demolition including partitions, plumbing and HVAC.",0,0,51344,118,19,6,NULL,14,14,1,M5C,76,,,,,,,
4654,98 023959 HVA,0,10,1998-11-12,1998-11-25,NULL,NULL,"ALTER EXISTING H.V.A.C SYSTEM AT PORTION OF 11TH FLOOR. REFER TO APPLICATION NUMBER: 419562 WATSON-WYATT WORLDWIDE"".""",0,0,51344,202,131,21,NULL,14,14,1,M5C,76,,,,,,,
4744,14 192259 HVA,3,10,2015-12-21,2016-01-20,NULL,NULL,Revision 03 - new heat pump to storage room on 16th floor,0,0,51344,118,20,44,NULL,14,14,1,M5C,76,,,,,,,
5913,13 185917 HVA,0,10,2013-06-11,2013-06-21,NULL,NULL,HVAC - Proposal to construct interior partition walls on the 8th floor for new office space for the Centre For Judicial Research And Education.,0,0,51344,118,20,32,NULL,14,14,1,M5C,76,,,,,,,
8874,17 229011 MSA,0,10,2017-09-07,2017-09-29,NULL,977000.00,Proposed boiler replacement for 5 boilers to be removed and to be replaced with 2 condensing boilers and 4 non-condensing for an existing commerical office building.,0,0,51344,110,10,21,NULL,14,14,1,M5C,76,,,,,,,
9512,17 196176 HVA,0,10,2017-07-11,2017-07-31,NULL,NULL,HVAC - Proposal for interior alterations to convert existing storage space on the concourse level to a security office in existing multiple unit building.,0,0,51344,109,20,32,NULL,14,14,1,M5C,76,,,,,,,
9860,01 152253 HVA,0,10,2001-06-26,2001-07-11,NULL,NULL,Alter HVAC system and related duct work to the 27th floor Tenant: Canada Pension Plan  cost included in 01152244,0,0,51344,118,20,21,NULL,14,14,1,M5C,76,,,,,,,
9938,06 148144 HVA,0,10,2006-06-19,2006-06-23,NULL,NULL,HVAC - Interior alterations to an existing office space on the 14th floor,0,0,51344,118,20,32,NULL,14,14,1,M5C,76,,,,,,,
12234,00 129802 HVA,0,10,2000-02-24,2000-04-17,NULL,0.00,Alter existing h.v.a.c. system on portion of the 18th floor office.            cost incl. 129793Tenant:  Main Street  Trading (Canada) Co.,0,0,51344,65,64,21,NULL,14,14,1,M5C,76,,,,,,,
12736,14 179329 HVA,0,10,2014-06-24,2014-08-07,NULL,NULL,"HVAC - Proposal for interior alterations to the grouind floor bank branch, basement offices, and 19th floor offices. Tenant is 'CIBC"",0,0,51344,110,20,21,NULL,14,14,1,M5C,76
13067,25 174771 FSU""",0,9,2025-06-10,2025-06-27,NULL,1000.00,Proposal to add sprinkler heads to 2 new phone booths.- 11th floor.,0,0,51344,118,118,32,NULL,14,14,1,M5C,76
13569,20 101626 BLD,0,2,2020-01-07,2020-02-06,NULL,200000.00,"Proposal for interior alterations to an existing office on the 12th floor returning back to base.  Interior demolition including partitions, plumbing and HVAC.",0,0,51344,118,67,21,NULL,14,14,1,M5C,76,,,,,,,
13588,03 110629 HVA,0,10,2003-02-24,2003-05-07,NULL,NULL,HVAC - make interior alterations to portion of 8th floor office space (tenant: Adair Morse LLP) - Interior Alterations,0,0,51344,110,20,32,NULL,14,14,1,M5C,76,,,,,,,
13638,18 114309 FSU,0,9,2018-02-06,2018-02-07,NULL,33000.00,Proposal to install 1 maglock in the security office located on the concourse level.,0,0,51344,118,36,21,NULL,14,14,1,M5C,76,,,,,,,
13829,05 119073 HVA,0,10,2005-03-31,2005-04-07,NULL,NULL,HVAC - Interior alterations to offices on 8th floor - Interior Alterations,0,0,51344,118,20,32,NULL,14,14,1,M5C,76,,,,,,,
13925,14 141252 BLD,0,2,2014-04-10,2014-05-30,NULL,750000.00,"Proposal for interior alterations to fit out space for offices on the third floor for Suite 300, 20 Vic Management""",0,0,51344,118,67,21,NULL,14,14,1,M5C,76,,,,,,,
15759,08 214759 PLB,0,16,2008-10-21,2008-10-23,NULL,NULL,Plumbing  - Interior alterations to existing office space - floor 9 - Spherion Canada,0,0,51344,118,21,32,NULL,14,14,1,M5C,76,,,,,,,
16192,17 196176 BLD,0,2,2017-07-11,2017-07-31,NULL,750000.00,Proposal for interior alterations to convert existing storage space on the concourse level to a security office in existing multiple unit building.,0,0,51344,109,67,21,NULL,14,14,1,M5C,76,,,,,,,
17080,04 188266 HVA,0,10,2004-11-04,2004-11-04,NULL,NULL,HVAC - Install partitions on portion of the 27th floor office.   (see bp for plans)Tenant:  CPP Investment Board - Interior Alterations,0,0,51344,118,20,32,NULL,14,14,1,M5C,76,,,,,,,
18203,14 141252 PLB,0,16,2014-04-10,2014-06-03,NULL,NULL,"Plumbing  - Proposal for interior alterations to fit out space for offices on the third floor for Suite 300, 20 Vic Management""",0,0,51344,118,21,21,NULL,14,14,1,M5C,76,,,,,,,
20084,18 238577 MSA,0,10,2018-10-05,2018-11-08,NULL,3661000.00,"Proposal to replace the cooling plant, to include the removal and replacement of 2x chillers and 4x cooling tower",0,0,51344,110,10,21,NULL,14,14,1,M5C,76,,,,,,,
20114,99 012551 HVA,0,10,1999-01-21,1999-02-01,NULL,NULL,ALTER EXISTING H.V.A.C. SYSTEM ON PORTION OF THE CONCOURSE LEVEL (PUBLIC CORRIDOR). REFER TO APPLICATION NUMBER: 421646,0,0,51344,202,131,21,NULL,14,14,1,M5C,76,,,,,,,
20304,14 179329 BLD,0,2,2014-06-24,2014-08-07,NULL,1196908.00,"Proposal for interior alterations to the grouind floor bank branch, basement offices, and 19th floor offices. Tenant is 'CIBC"",0,0,51344,110,67,21,NULL,14,14,1,M5C,76
21137,19 261939 BLD""",0,2,2019-12-16,2020-01-08,NULL,400000.00,Proposal for interior alterations including installing security barriers and turnstiles around the elevator lobby on the ground floor and minor upgrades to the CACF room.,0,0,51344,110,67,32,NULL,14,14,1,M5C,76
22099,07 263320 HVA,0,10,2007-09-19,2007-09-27,NULL,NULL,HVAC - Interior alterations to portions of existing Office on 25th floor. Single Tenant Floor,0,0,51344,118,20,32,NULL,14,14,1,M5C,76,,,,,,,
22641,05 133944 PLB,0,16,2005-05-18,2005-05-26,NULL,NULL,Plumbing - Interior alterations to 23rd floor of office building - Interior Alterations,0,0,51344,118,21,21,NULL,14,14,1,M5C,76,,,,,,,
23388,04 151919 HVA,0,10,2004-09-28,2004-09-30,NULL,NULL,"HVAC - To make interior alterations on 14th floor.existing and proposed:retail store, restaurant, office and dwelling building. - Interior Alterations",0,0,51344,118,20,21,NULL,14,14,1,M5C,76,,,,,,,
24138,17 196176 PLB,0,16,2017-07-11,2017-07-31,NULL,NULL,Plumbing  - Proposal for interior alterations to convert existing storage space on the concourse level to a security office in existing multiple unit building.,0,0,51344,109,21,32,NULL,14,14,1,M5C,76,,,,,,,
24688,01 126025 HVA,0,10,2001-04-10,2001-04-17,NULL,NULL,alter h.v.a.c. system on portion of 16th floor.see bp#01-123819,0,0,51344,118,20,21,NULL,14,14,1,M5C,76,,,,,,,
24749,00 133960 PLB,0,16,2000-03-09,2001-02-06,NULL,13000.00,"relocate 1 d.w., 1 k.s. on portion of 14th floortenant: Cannect",0,0,51344,118,66,21,NULL,14,14,1,M5C,76,,,,,,,
25221,14 218900 BLD,0,2,2014-09-09,2014-11-07,NULL,20000.00,To complete interior alterations for a drain repair.,0,0,51344,125,67,21,NULL,14,14,1,M5C,76,,,,,,,
27218,08 214759 HVA,0,10,2008-10-21,2008-10-28,NULL,NULL,HVAC - Interior alterations to existing office space - floor 9 - Spherion Canada,0,0,51344,118,20,32,NULL,14,14,1,M5C,76,,,,,,,
27582,03 110629 PLB,0,16,2003-02-24,2003-05-07,NULL,NULL,Plumbing - Install fixtures-see schedule,0,0,51344,110,21,32,NULL,14,14,1,M5C,76,,,,,,,
772,23 154433 BLD,0,2,2023-06-01,2023-08-02,NULL,3000000.00,"Proposal for exterior building envelope and site work repairs to an existing Performing Arts Centre - Meridian Hall""",0,0,51822,130,84,21,NULL,15,15,1,M5E,31,,,,,,,
994,24 212061 BLD,0,2,2024-09-12,2024-12-16,NULL,2500000.00,ACCESSIBLE INTERIOR RENOVATIONS OF EXISTING SPACES,0,0,51822,130,84,21,NULL,15,15,1,M5E,31,,,,,,,
2714,24 166134 TPS,0,22,2024-06-17,2024-06-19,NULL,NULL,"Install a 20' x 60' temporary tent structure for an event at the Meridian Centre from June 22 to June 25, 2024",0,0,51822,120,83,32,NULL,15,15,1,M5E,31,,,,,,,
8446,24 225095 TPS,0,22,2024-10-11,2024-10-18,NULL,NULL,Install a 20'x60' Temporary Tent Structure for an event at the Meridian hall from October 24th 2024 to October 28th 2024,0,0,51822,120,83,32,NULL,15,15,1,M5E,31,,,,,,,
10971,22 204639 BLD,1,2,2023-04-11,2023-04-27,NULL,0.00,REV 01: Assembly upgrades to the partial lower lobby level (Auditorium West) to add lift & wshrmProposal for interior alterations for accessibility upgrades at the B1 & B2 levels of this existing building - Meridian Hall.,0,0,51822,130,67,44,NULL,15,15,1,M5E,31,,,,,,,
12078,25 143368 FSU,0,9,2025-04-11,2025-04-30,NULL,125000.00,Proposed sprinkler system addition in the east mezzanine.,0,0,51822,130,118,21,NULL,15,15,1,M5E,31,,,,,,,
12662,11 113902 FSU,0,9,2011-05-19,NULL,NULL,NULL,"FS - Sprinkler Shop Drawing - Interior alteratios for tenant improvements to Sony Centre.  Back of house, southwest corner.",0,0,51822,109,19,6,NULL,15,15,1,M5E,31,,,,,,,
14085,25 234188 TPS,0,22,2025-10-02,2025-10-03,NULL,NULL,Proposal for certified tent. Installation of ONE 30'x45' temporary tent (Cert # 25 135 938) for an event.  Tent will be anchored with concrete weights.  Install  is Oct 6th and removal is Oct 10th. Event is Oct 7-9th.,0,0,51822,120,27,32,NULL,15,15,1,M5E,31,,,,,,,
15714,24 211496 TPS,0,22,2024-09-11,2024-09-24,NULL,NULL,"Proposed installation of one 30' x 45' tent for an event. Tent will be ancored by concrete weights.Date erected September 30, 2024   Date removed October 4, 2024",0,0,51822,120,83,32,NULL,15,15,1,M5E,31,,,,,,,
16770,21 156986 BLD,0,2,2021-05-18,2021-06-09,NULL,499999.00,Replacement of exterior doors and frames to match existing at existing openings & installation of automatic door operators for an existing performing arts centre - 'Meridian Hall',0,0,51822,130,67,21,NULL,15,15,1,M5E,31,,,,,,,
17590,24 200289 BLD,0,2,2024-08-19,2024-10-22,NULL,100000.00,Proposal interior alterations of office space (archive room) into walk in refrigerator space with metal racking for storage,0,0,51822,184,67,21,NULL,15,15,1,M5E,31,,,,,,,
25959,24 164196 TPS,0,22,2024-06-13,2024-06-17,NULL,NULL,Proposal for temporary tent at Seneca College Convocation Meridian Hall,0,0,51822,124,83,32,NULL,15,15,1,M5E,31,,,,,,,
